client_id	path	sentence_id	sentence	sentence_domain	up_votes	down_votes	age	gender	accents	variant	locale	segment
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901305.mp3	2f9f2cc3e61ca80a97b8c48e1bbcfd0379d4ede17d7ca76969ab939d7db4d914	Tôi vẫn nằm đây mà		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901408.mp3	22f03ff3a8b77d5eecc2987aee9257ec4c2babb42e4e479102c3c4d31b2f10f4	Ông bà tao ngày ấy thì sợ lắm		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901409.mp3	3d80d458e0d5fa7720a8e51bf6eff27d585b587a3dc5a941399ff87c45baf89f	Không Tao không muốn		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901412.mp3	188e1ba47fb6d8f6dad693353564f6770a1907b03fb07748c28c1badbdf75b57	Ông mua miếng trầu		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901474.mp3	1ba044732cbe2266fbed4b9091dd9bb9835ab626d236108ded72c54ba0b53269	Xong xuôi Trinh lấy ra những bánh kẹo mới nhất		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901476.mp3	331b7c8a9d2a0c92ad2b44485cd7b0ec2e45b73e640fa93f509f484d11efb63b	Để mẹ mãi còn		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901477.mp3	30cedcb9d68d5a7c838e195c334b9b4affdf1c112f839b26c26f6f3b1bfec311	Ai vừa nói vậy		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901515.mp3	2c7e220fd7717b95491fb50a2e726fee754183f278286e3bc18e6033c5ac1b38	Càng lúc trinh càng mất tự chủ		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901517.mp3	3612990fd542bd437d9b3855f2a8b855ff34c7fe5b5ff8073f4cee45f675fc1b	Tuấn ngạc nhiên nhưng vẫn lên tiếng		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901519.mp3	3f70a2c264193d237e8c3d746dcc7ead665df6cbe6865adb20f11396a4ed60cc	Vậy cái con búp bê mà mày đang thờ kia là thật à		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23901544.mp3	3e093bb73892cce7935c319dd957ca99f22a9cf495b29a8191a39de238f05dfd	Có người còn chẳng biết là có sống được không		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908864.mp3	19c28393cac0c0d02f604cace0d7237af17872d9f6098850c74d74ca4163eab1	Nhưng mà có cái chuyện này anh cần nói cho em		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908866.mp3	2da35baeda96f748eded136541d635e388f6b69fb9519a8a26252768a4e6d8af	ba người vàotrong bệnh viện sẽ hỏi thăm phòng của Phương		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908868.mp3	2297034d5c2e94091b22a8ba11d5b3dbbab39fada28f8387fa9befadcb397269	em thì nhát lắm		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908869.mp3	22fc4401e07937ef7ee3862c63190e506f16a55bd7991a7d83f19ec0ffb59535	Mẹ bảo cái thảo thân thiết với em		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908870.mp3	18e618ae9275fc72cc4c925e72e6f498877eb3794483b1f24ef7074329ffa6b5	hơn nữa khách sỉ khách lẻ còn đặt cọc trước để lấy hàng		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908871.mp3	3d8f720442a5f5aaa30dd368b3c194dec3a3c67fd53aea58202567cee88370d0	Sao em vừa mang nỗi niềm cúc tím		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908878.mp3	17c50278e121e4388387274f930df01d6c374fdcb079730825450bffee364736	Mẹ nói là làm ngay		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908879.mp3	346833fd7b06b8b517b5a69926379f850c77237dab5439516bdda0fd15e3d954	Hà Ni mới rút tay về		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908880.mp3	230f3d4bc9ac42159fa78fc418b7459b92cb7b60749277b77703fba7e4b49a60	con có thấy đau hay là thấy mệt không hả con		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23908881.mp3	2fe45e895131c9860681bac9df718758a6462074768469be5b8ca237430ef5bb	Tao muốn đi với mày		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925065.mp3	282c63ea95d2eb0a5dee90bbf5aa8cffec560d0920e7d862f01926df26e9c873	xem vong của thảo hợp ai thì sẽ nhập vào người đó		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925066.mp3	2f4965bf1d7661d18e12945bf4ee57be4940d116fcd3bc0f9a6da94f54caa040	Mẹ còn dọn dẹp		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925067.mp3	4051637ca450965c5471971fc0860c1af4d4adc838f20e38177b10cc7ad53645	Tiền nào của đó		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925069.mp3	3ec2d1f8eebb35053293ffe2ac89b05ae975caab39c001223bd5d73848b6e952	Chẳng lẽ lại hiệu nghiệm như vậy sao		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925070.mp3	1e0c8be2f8909907b6f527182109bc08fb4ee9f807dcf52c7b8f6df267dc55d2	bát hương của bố con bốc cháy thì liên quan gì đến con Thảo		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925071.mp3	295f0de8f598a01bb4e35b0939b6e57482eefcaec7f723149955e2660ae23091	Có những cái cây lâu năm		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925073.mp3	32cf383fdabfd6ae3f5d7dbcfac510fb6aa5c78dccb2523373c20fea2c66c941	Thời kỳ ở Thái Lan		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925074.mp3	405536a7ab84eab1212ab192e2c0ed7c0e82424511eb2b96b0d07bd2114280ff	Hãy những cái đầu nằm lăn lóc ở dưới mặt đất		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925075.mp3	3b9be0459d84c4874382e5be781d9bd476a0ad966653ed90ceff52cf9855d600	thảo bảo là ông nội nó có nói tướng chết yểu		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925077.mp3	2fcc8dc21f42ce958833fc2d7c15110c29242489a969c6220d8a4905557fa1ba	có chuyện thật rồi		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925078.mp3	2bcc2c74065d1d3d6af15a8498a89da3757f75f3c9c7cfc40df3a95f77e1fbdd	Tự nhiên không đâu vào đâu lại sang nói chuyện này		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925079.mp3	244a9e74f6a6187ae6988849378fd8a383b2dee5832d3b8f4401631284c1d226	Đêm đã khuya rồi		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925081.mp3	0abb2df9b838f22f99d1066e8a236ae0e4d883a135d819daf69e3f8bdf3aa293	quân khốn đáng ghét		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925082.mp3	4128ca8745ac8355e59bae77d863785e301deaa9eed7752624bf9f417457d188	nên muốn về nhà phải làm lễ rước vong về nhà		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925083.mp3	400999f93eb8230bd5a2a67eb1d978db5fcc7a16a4590f9b0f5b1e2ec55cd1dd	Bố của Thảo liền lắc đầu nói		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925085.mp3	2a763d5ad276f104afa11f34a304bdeed2972701a746e089b599cc28c084367f	Có vòng ánh sáng hiện lên trông đẹp làm sao		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925086.mp3	35fd7660b2f0fbd786c6b7d7d7d6fdaf12cb2852be8806d8cc01b675bfa0f3db	Thảo liền nói		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925087.mp3	39b96d33cd348756bf8c979c1e673074b8acb68cda8d529915ecd4c0f79d60a9	Người ta khác Tao khác		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925088.mp3	32558b950b52509adddf11f6f9cd53cd2391a15566458bb8b6a14d7b698f6193	kẻ vô sỉ		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925089.mp3	301a5dac9ef48ef26df362fdfc03bb56368133212e5ca8ddceddbe88f6765e3c	Nơi có một chiếc vực sau nhà rồi hỏi		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925090.mp3	2a0f2cb4b2856f113bd0ca9beaf54650aae76d27b9cc3106f08f253d739a457f	Khi nỗi nhớ trong lòng da diết		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925091.mp3	2c9ba4e152848a947d8f3ebe1195c5ea60c5a83c0a5df6ca0285377bc3900a70	Mấy người thì đang nấu ăn gọi chúng tôi vào thưởng thức		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925094.mp3	3be61df93788b7169a7110fc313e5c559df6503715d718a772faecd5f5cfd065	Khóc nhiều cũng đến lúc đôi mắt của quân mệt mỏi		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925096.mp3	3daad372133b16a03ab13b3c267610577e353550def11d8f06e9884d6ff07ea4	Chiếc xe của bộ em nó chạy bình thường		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925097.mp3	33e20d9a499f618a68058f1c6aa4a154ff1b709b106cf337fb5f15664ace2619	Trinh còn thấy Hạ huých vào tay của Phương ra hiệu điều gì đó		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925098.mp3	30d618cce0b65308b66e8a578d6e2c230a98335decaa953886be5add73f5ff21	hôm sảy ra truyện, Trinh nhìn thấy bạn mình nằm trong gầm xe		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925100.mp3	2c553a884acea6fbc8d20f13426d49968fb7cbd5c8303103296accb2b0fcdb5b	Ngày trước lúc tao mới sinh ra		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925101.mp3	2f28b308e9726cb142d1f61092ed1cb74f6fa396d644a955f2106bc4c98d490e	Mẹ vẫn bên mình		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925102.mp3	1c7ce85df999afc5ebca3fa4f1a80f3b6393f8b7f8e4d3dc92e84641e8529f9f	Biết mà không sai là tốt rồi		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925104.mp3	24364b9172ac0079a447b0f16646347db13f3cc7f3247f2272fd76e87de401ce	Để tôi vào bên trong nói chuyện với trưởng làng		2	1	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925105.mp3	411855714ca6eedc56b246f2f3272dba4fba43e65950845ff07d3ab527bad56b	tại sao lại thế cơ chứ		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925106.mp3	41159bc585e8a77716f272020f9b1849fab51e5e2d604572637a8190473badec	Được thiết kế rất hiện đại		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925107.mp3	29a637714ac844e9dce5bc3561bf494a7921c5811e121dc29acfbbf099470134	Hãy ở lại lập cái bản mà lấy chỗ sinh sống		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925108.mp3	28d3927011661ed077606360eb7e2d4ad632056ebe7167c8cfbb6f6e0ae28864	Sao như vậy được		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925109.mp3	21998742100dac72e151b27d038d29d427a8426a78960985a4fd7a9e16d47fcb	Hôm nay Bé Na của mẹ ăn ngon thế		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925110.mp3	4070d072a33bbb1d4b347a3e48a2d35f9c52945dcf0b9d7970293dfc604fdc77	Anh vừa ôm đầu vừa rên rỉ		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925112.mp3	0512b6fe77bf5eaf5090ce88549d9af2ae406970c65cba28d6a10b542d93c0de	Trinh lấy điện thoại Tìm ảnh của quân		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925114.mp3	3decba8901063e8e4fbf5d0b354cef1454c1162cb102ddafdd46729ec12de705	Nghe truyện thật là thú vị xin chân thành cảm ơn		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925116.mp3	2de59624860df517df491750b3957b7eaa0ec48b681434f9795a64c0160df037	Ra đường bây giờ sợ lắm		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925117.mp3	357c3064554a004ce35238f88351417c98abfc71350d04ef376ad2a81872bde4	Chinh có hỏi thì được biết song trai vẫn đang làm ở chỗ cũ		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925118.mp3	2a9e10cda0843f6748341dfd4a983964fd5981a2c20a34ed0ab362acb4c5ee4d	Trầm ngâm thắc mắc		2	0	sixties	male_masculine			vi	
c14ad590de005be3a512e187900c5ad5c76921cf1883b3349cda8e57e390901f453aae312b3c027b31acc18b7e2f3e857b8f8618ab1eb3a0be7298f8d1c001ce	common_voice_vi_23925120.mp3	330f3a3fd987e31f16b417581997aa37fceabfe387e474584782a7281244d758	Thấy Hà nhìn ngơ ngác Trinh liền hỏi		2	0	sixties	male_masculine			vi	
